Item UPC,Top 500,Image Count,ID,UPC,GS1 View,Image 1 Mime Type,Image 1 Date Added,Image 1 Source,Image 1 Description,Image 1 Path,Image 2 Mime Type,Image 2 Date Added,Image 2 Source,Image 2 Description,Image 2 Path,Image 3 Mime Type,Image 3 Date Added,Image 3 Source,Image 3 Description,Image 3 Path,Image 4 Mime Type,Image 4 Date Added,Image 4 Source,Image 4 Description,Image 4 Path,Image 5 Mime Type,Image 5 Date Added,Image 5 Source,Image 5 Description,Image 5 Path,Image 6 Mime Type,Image 6 Date Added,Image 6 Source,Image 6 Description,Image 6 Path,Image 7 Mime Type,Image 7 Date Added,Image 7 Source,Image 7 Description,Image 7 Path,Image 8 Mime Type,Image 8 Date Added,Image 8 Source,Image 8 Description,Image 8 Path,Image 9 Mime Type,Image 9 Date Added,Image 9 Source,Image 9 Description,Image 9 Path
300871365421,5,9,131127,00300871365421,A1R1,image/tiff,01/07/2014,ITEMMASTER,Advertising Front Side Right Angle,http://media.itemmaster.com:80////0/0/0/228/81c9a718-d8eb-4f5f-a48b-1370485aae86.tif,image/jpeg,01/07/2014,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (50x50) image/jpeg,http://media.itemmaster.com:80///0/0/0/228/81c9a718-d8eb-4f5f-a48b-1370485aae86.jpg?originalFormat=tif&size=50x50,image/png,01/07/2014,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (50x50) image/png,http://media.itemmaster.com:80///0/0/0/228/81c9a718-d8eb-4f5f-a48b-1370485aae86.png?originalFormat=tif&size=50x50,image/jpeg,01/07/2014,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (150x150) image/jpeg,http://media.itemmaster.com:80///0/0/0/228/81c9a718-d8eb-4f5f-a48b-1370485aae86.jpg?originalFormat=tif&size=150x150,image/png,01/07/2014,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (150x150) image/png,http://media.itemmaster.com:80///0/0/0/228/81c9a718-d8eb-4f5f-a48b-1370485aae86.png?originalFormat=tif&size=150x150,image/jpeg,01/07/2014,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (200x200) image/jpeg,http://media.itemmaster.com:80///0/0/0/228/81c9a718-d8eb-4f5f-a48b-1370485aae86.jpg?originalFormat=tif&size=200x200,image/png,01/07/2014,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (200x200) image/png,http://media.itemmaster.com:80///0/0/0/228/81c9a718-d8eb-4f5f-a48b-1370485aae86.png?originalFormat=tif&size=200x200,image/jpeg,01/07/2014,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (600x600) image/jpeg,http://media.itemmaster.com:80///0/0/0/228/81c9a718-d8eb-4f5f-a48b-1370485aae86.jpg?originalFormat=tif&size=600x600,image/png,01/07/2014,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (600x600) image/png,http://media.itemmaster.com:80///0/0/0/228/81c9a718-d8eb-4f5f-a48b-1370485aae86.png?originalFormat=tif&size=600x600
300871365421,5,9,131127,00300871365421,A1L1,image/tiff,01/07/2014,ITEMMASTER,Advertising Front Side Left Angle,http://media.itemmaster.com:80////0/0/0/228/2af8957a-c241-4bb1-bb7a-db7ab2ce12b2.tif,image/jpeg,01/07/2014,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (50x50) image/jpeg,http://media.itemmaster.com:80///0/0/0/228/2af8957a-c241-4bb1-bb7a-db7ab2ce12b2.jpg?originalFormat=tif&size=50x50,image/png,01/07/2014,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (50x50) image/png,http://media.itemmaster.com:80///0/0/0/228/2af8957a-c241-4bb1-bb7a-db7ab2ce12b2.png?originalFormat=tif&size=50x50,image/jpeg,01/07/2014,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (150x150) image/jpeg,http://media.itemmaster.com:80///0/0/0/228/2af8957a-c241-4bb1-bb7a-db7ab2ce12b2.jpg?originalFormat=tif&size=150x150,image/png,01/07/2014,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (150x150) image/png,http://media.itemmaster.com:80///0/0/0/228/2af8957a-c241-4bb1-bb7a-db7ab2ce12b2.png?originalFormat=tif&size=150x150,image/jpeg,01/07/2014,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (200x200) image/jpeg,http://media.itemmaster.com:80///0/0/0/228/2af8957a-c241-4bb1-bb7a-db7ab2ce12b2.jpg?originalFormat=tif&size=200x200,image/png,01/07/2014,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (200x200) image/png,http://media.itemmaster.com:80///0/0/0/228/2af8957a-c241-4bb1-bb7a-db7ab2ce12b2.png?originalFormat=tif&size=200x200,image/jpeg,01/07/2014,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (600x600) image/jpeg,http://media.itemmaster.com:80///0/0/0/228/2af8957a-c241-4bb1-bb7a-db7ab2ce12b2.jpg?originalFormat=tif&size=600x600,image/png,01/07/2014,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (600x600) image/png,http://media.itemmaster.com:80///0/0/0/228/2af8957a-c241-4bb1-bb7a-db7ab2ce12b2.png?originalFormat=tif&size=600x600
016000106109,6,1,20824,00016000106109,A1C1,image/tga,02/23/2012,ITEMMASTER,Planogram Front,http://media.itemmaster.com:80////0/0/0/293/bc39b7ba-59e8-4fbd-945a-11efb1327942.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
016000106109,6,1,20824,00016000106109,A2C1,image/tga,02/23/2012,ITEMMASTER,Planogram Left,http://media.itemmaster.com:80////0/0/0/293/c7140e21-5cb0-4c27-81b4-7efe09041bb7.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
016000106109,6,1,20824,00016000106109,A3C1,image/tga,02/23/2012,ITEMMASTER,Planogram Top,http://media.itemmaster.com:80////0/0/0/293/b7c6edf6-4aa0-4e4e-9fc7-5109a22c8ef7.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
031200016058,8,1,17809,00031200016058,A1C1,image/tga,03/07/2012,ITEMMASTER,Planogram Front,http://media.itemmaster.com:80////0/0/0/383/abfc8bb2-b96c-4acf-8ea2-c9304b043a58.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
031200016058,8,1,17809,00031200016058,A2C1,image/tga,03/07/2012,ITEMMASTER,Planogram Left,http://media.itemmaster.com:80////0/0/0/383/e0404af5-7452-4084-958b-24e56837b2e1.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
031200016058,8,1,17809,00031200016058,A3C1,image/tga,03/07/2012,ITEMMASTER,Planogram Top,http://media.itemmaster.com:80////0/0/0/383/93b378d4-0144-40ff-92dc-6d0f6c19899a.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
020000104737,9,1,35899,00020000104737,A1C1,image/tga,02/09/2012,ITEMMASTER,Planogram Front,http://media.itemmaster.com:80////0/0/0/195/18090661-b520-4e9d-8747-929cd5c12747.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
020000104737,9,1,35899,00020000104737,A2C1,image/tga,02/09/2012,ITEMMASTER,Planogram Left,http://media.itemmaster.com:80////0/0/0/195/7e2b6482-d656-44a6-8207-313e5561a06f.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
020000104737,9,1,35899,00020000104737,A3C1,image/tga,02/09/2012,ITEMMASTER,Planogram Top,http://media.itemmaster.com:80////0/0/0/195/c2e76484-9fe3-4194-8e60-bbcfef271a72.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
041789002113,10,1,9253,00041789002113,A1C1,image/tga,02/28/2012,ITEMMASTER,Planogram Front,http://media.itemmaster.com:80////0/0/0/326/f9470e97-19eb-46b5-9933-823c0a1557ab.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
041789002113,10,1,9253,00041789002113,A2C1,image/tga,02/28/2012,ITEMMASTER,Planogram Left,http://media.itemmaster.com:80////0/0/0/326/e3074121-6292-4796-bb53-c78b5f2a68fd.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
041789002113,10,1,9253,00041789002113,A3C1,image/tga,02/28/2012,ITEMMASTER,Planogram Top,http://media.itemmaster.com:80////0/0/0/326/b556829b-b559-4e42-bdcf-404ada27997d.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613008725921,11,1,6302,00613008725921,A1C1,image/tga,11/21/2011,ITEMMASTER,Planogram Front,http://media.itemmaster.com:80////0/0/0/923/a4cb666b-064d-4c52-87a3-9b2abf553645.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613008725921,11,1,6302,00613008725921,A2C1,image/tga,11/21/2011,ITEMMASTER,Planogram Left,http://media.itemmaster.com:80////0/0/0/923/0c6f0936-bc6c-4cd5-8262-829dc0f83bb6.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613008725921,11,1,6302,00613008725921,A3C1,image/tga,11/21/2011,ITEMMASTER,Planogram Top,http://media.itemmaster.com:80////0/0/0/923/2b97737b-872b-424f-8d58-9ff6ed9aa139.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613008725921,11,1,6302,00613008725921,A7C1,image/tga,11/21/2011,ITEMMASTER,Planogram Back,http://media.itemmaster.com:80////0/0/0/923/e027cc5e-12c7-4f0d-8856-d453e975e0cc.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613008725921,11,1,6302,00613008725921,A8C1,image/tga,11/21/2011,ITEMMASTER,Planogram Right,http://media.itemmaster.com:80////0/0/0/923/c60dd957-3291-4c5f-99a1-31b14e619292.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613008725921,11,1,6302,00613008725921,A9C1,image/tga,11/21/2011,ITEMMASTER,Planogram Bottom,http://media.itemmaster.com:80////0/0/0/923/9945802e-203f-4868-a63c-99656338d727.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613008725921,11,9,6302,00613008725921,A1R1,image/tiff,11/21/2011,ITEMMASTER,Advertising Front Side Right Angle,http://media.itemmaster.com:80////0/0/0/923/49fda44c-3893-4e88-a34e-dc7d1cca977b.tif,image/jpeg,11/21/2011,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (50x50) image/jpeg,http://media.itemmaster.com:80///0/0/0/923/49fda44c-3893-4e88-a34e-dc7d1cca977b.jpg?originalFormat=tif&size=50x50,image/png,11/21/2011,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (50x50) image/png,http://media.itemmaster.com:80///0/0/0/923/49fda44c-3893-4e88-a34e-dc7d1cca977b.png?originalFormat=tif&size=50x50,image/jpeg,11/21/2011,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (150x150) image/jpeg,http://media.itemmaster.com:80///0/0/0/923/49fda44c-3893-4e88-a34e-dc7d1cca977b.jpg?originalFormat=tif&size=150x150,image/png,11/21/2011,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (150x150) image/png,http://media.itemmaster.com:80///0/0/0/923/49fda44c-3893-4e88-a34e-dc7d1cca977b.png?originalFormat=tif&size=150x150,image/jpeg,11/21/2011,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (200x200) image/jpeg,http://media.itemmaster.com:80///0/0/0/923/49fda44c-3893-4e88-a34e-dc7d1cca977b.jpg?originalFormat=tif&size=200x200,image/png,11/21/2011,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (200x200) image/png,http://media.itemmaster.com:80///0/0/0/923/49fda44c-3893-4e88-a34e-dc7d1cca977b.png?originalFormat=tif&size=200x200,image/jpeg,11/21/2011,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (600x600) image/jpeg,http://media.itemmaster.com:80///0/0/0/923/49fda44c-3893-4e88-a34e-dc7d1cca977b.jpg?originalFormat=tif&size=600x600,image/png,11/21/2011,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (600x600) image/png,http://media.itemmaster.com:80///0/0/0/923/49fda44c-3893-4e88-a34e-dc7d1cca977b.png?originalFormat=tif&size=600x600
613008725921,11,9,6302,00613008725921,A1L1,image/tiff,11/21/2011,ITEMMASTER,Advertising Front Side Left Angle,http://media.itemmaster.com:80////0/0/0/923/59962128-bad7-4ab2-afde-5099664ab651.tif,image/jpeg,11/21/2011,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (50x50) image/jpeg,http://media.itemmaster.com:80///0/0/0/923/59962128-bad7-4ab2-afde-5099664ab651.jpg?originalFormat=tif&size=50x50,image/png,11/21/2011,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (50x50) image/png,http://media.itemmaster.com:80///0/0/0/923/59962128-bad7-4ab2-afde-5099664ab651.png?originalFormat=tif&size=50x50,image/jpeg,11/21/2011,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (150x150) image/jpeg,http://media.itemmaster.com:80///0/0/0/923/59962128-bad7-4ab2-afde-5099664ab651.jpg?originalFormat=tif&size=150x150,image/png,11/21/2011,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (150x150) image/png,http://media.itemmaster.com:80///0/0/0/923/59962128-bad7-4ab2-afde-5099664ab651.png?originalFormat=tif&size=150x150,image/jpeg,11/21/2011,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (200x200) image/jpeg,http://media.itemmaster.com:80///0/0/0/923/59962128-bad7-4ab2-afde-5099664ab651.jpg?originalFormat=tif&size=200x200,image/png,11/21/2011,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (200x200) image/png,http://media.itemmaster.com:80///0/0/0/923/59962128-bad7-4ab2-afde-5099664ab651.png?originalFormat=tif&size=200x200,image/jpeg,11/21/2011,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (600x600) image/jpeg,http://media.itemmaster.com:80///0/0/0/923/59962128-bad7-4ab2-afde-5099664ab651.jpg?originalFormat=tif&size=600x600,image/png,11/21/2011,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (600x600) image/png,http://media.itemmaster.com:80///0/0/0/923/59962128-bad7-4ab2-afde-5099664ab651.png?originalFormat=tif&size=600x600
072350020274,12,1,92834,00072350020274,A1C1,image/png,04/09/2013,ITEMMASTER,Planogram Front,http://media.itemmaster.com:80////0/0/0/836/5efc4a7e-01b7-47ad-a48d-7705939f4b62.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
072350020274,12,1,92834,00072350020274,A2C1,image/png,04/09/2013,ITEMMASTER,Planogram Left,http://media.itemmaster.com:80////0/0/0/836/c6a7b43e-32e1-4554-b1c8-6bdc438641a2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
072350020274,12,1,92834,00072350020274,A3C1,image/png,04/09/2013,ITEMMASTER,Planogram Top,http://media.itemmaster.com:80////0/0/0/836/62fbaf1d-378d-48d3-83fd-631ad5cb51fe.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
072350020274,12,1,92834,00072350020274,A7C1,image/png,04/09/2013,ITEMMASTER,Planogram Back,http://media.itemmaster.com:80////0/0/0/836/338e1c39-6914-4c0d-9d8b-e3c3a5f4327e.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
072350020274,12,1,92834,00072350020274,A8C1,image/png,04/09/2013,ITEMMASTER,Planogram Right,http://media.itemmaster.com:80////0/0/0/836/3f46320b-679d-4d44-8e03-feae45e3e764.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
072350020274,12,1,92834,00072350020274,A9C1,image/png,04/09/2013,ITEMMASTER,Planogram Bottom,http://media.itemmaster.com:80////0/0/0/836/44089021-8c31-42a4-b23d-0fe76fe37385.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
072350020274,12,9,92834,00072350020274,A1R1,image/tiff,04/09/2013,ITEMMASTER,Advertising Front Side Right Angle,http://media.itemmaster.com:80////0/0/0/836/5baacd30-53bc-4400-a0da-540d9856d9d7.tif,image/jpeg,04/09/2013,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (50x50) image/jpeg,http://media.itemmaster.com:80///0/0/0/836/5baacd30-53bc-4400-a0da-540d9856d9d7.jpg?originalFormat=tif&size=50x50,image/png,04/09/2013,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (50x50) image/png,http://media.itemmaster.com:80///0/0/0/836/5baacd30-53bc-4400-a0da-540d9856d9d7.png?originalFormat=tif&size=50x50,image/jpeg,04/09/2013,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (150x150) image/jpeg,http://media.itemmaster.com:80///0/0/0/836/5baacd30-53bc-4400-a0da-540d9856d9d7.jpg?originalFormat=tif&size=150x150,image/png,04/09/2013,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (150x150) image/png,http://media.itemmaster.com:80///0/0/0/836/5baacd30-53bc-4400-a0da-540d9856d9d7.png?originalFormat=tif&size=150x150,image/jpeg,04/09/2013,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (200x200) image/jpeg,http://media.itemmaster.com:80///0/0/0/836/5baacd30-53bc-4400-a0da-540d9856d9d7.jpg?originalFormat=tif&size=200x200,image/png,04/09/2013,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (200x200) image/png,http://media.itemmaster.com:80///0/0/0/836/5baacd30-53bc-4400-a0da-540d9856d9d7.png?originalFormat=tif&size=200x200,image/jpeg,04/09/2013,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (600x600) image/jpeg,http://media.itemmaster.com:80///0/0/0/836/5baacd30-53bc-4400-a0da-540d9856d9d7.jpg?originalFormat=tif&size=600x600,image/png,04/09/2013,ITEMMASTER,E-Commerce Advertising Front Side Right Angle (600x600) image/png,http://media.itemmaster.com:80///0/0/0/836/5baacd30-53bc-4400-a0da-540d9856d9d7.png?originalFormat=tif&size=600x600
072350020274,12,9,92834,00072350020274,A1L1,image/tiff,04/09/2013,ITEMMASTER,Advertising Front Side Left Angle,http://media.itemmaster.com:80////0/0/0/836/1e1a7512-feca-4cc6-abd6-ccb07a01dcb5.tif,image/jpeg,04/09/2013,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (50x50) image/jpeg,http://media.itemmaster.com:80///0/0/0/836/1e1a7512-feca-4cc6-abd6-ccb07a01dcb5.jpg?originalFormat=tif&size=50x50,image/png,04/09/2013,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (50x50) image/png,http://media.itemmaster.com:80///0/0/0/836/1e1a7512-feca-4cc6-abd6-ccb07a01dcb5.png?originalFormat=tif&size=50x50,image/jpeg,04/09/2013,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (150x150) image/jpeg,http://media.itemmaster.com:80///0/0/0/836/1e1a7512-feca-4cc6-abd6-ccb07a01dcb5.jpg?originalFormat=tif&size=150x150,image/png,04/09/2013,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (150x150) image/png,http://media.itemmaster.com:80///0/0/0/836/1e1a7512-feca-4cc6-abd6-ccb07a01dcb5.png?originalFormat=tif&size=150x150,image/jpeg,04/09/2013,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (200x200) image/jpeg,http://media.itemmaster.com:80///0/0/0/836/1e1a7512-feca-4cc6-abd6-ccb07a01dcb5.jpg?originalFormat=tif&size=200x200,image/png,04/09/2013,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (200x200) image/png,http://media.itemmaster.com:80///0/0/0/836/1e1a7512-feca-4cc6-abd6-ccb07a01dcb5.png?originalFormat=tif&size=200x200,image/jpeg,04/09/2013,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (600x600) image/jpeg,http://media.itemmaster.com:80///0/0/0/836/1e1a7512-feca-4cc6-abd6-ccb07a01dcb5.jpg?originalFormat=tif&size=600x600,image/png,04/09/2013,ITEMMASTER,E-Commerce Advertising Front Side Left Angle (600x600) image/png,http://media.itemmaster.com:80///0/0/0/836/1e1a7512-feca-4cc6-abd6-ccb07a01dcb5.png?originalFormat=tif&size=600x600
054000150296,13,1,73394,00054000150296,A1C1,image/tga,09/28/2012,Kimberly-Clark Corporation,Planogram Front,http://media.itemmaster.com:80////0/0/0/155/78a07791-20e8-43c8-8487-f30c59e0dd8f.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
054000150296,13,1,73394,00054000150296,A2C1,image/tga,09/28/2012,Kimberly-Clark Corporation,Planogram Left,http://media.itemmaster.com:80////0/0/0/155/08e7f867-8144-4e49-9e3a-4096a3cc3ea3.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
054000150296,13,1,73394,00054000150296,A3C1,image/tga,09/28/2012,Kimberly-Clark Corporation,Planogram Top,http://media.itemmaster.com:80////0/0/0/155/8ed59156-b978-42b3-b84f-d8991236c257.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
054000150296,13,1,73394,00054000150296,A7C1,image/tga,09/28/2012,Kimberly-Clark Corporation,Planogram Back,http://media.itemmaster.com:80////0/0/0/155/063a8d23-caf4-4f64-96b3-a0d7baf9515a.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
054000150296,13,1,73394,00054000150296,A8C1,image/tga,09/28/2012,Kimberly-Clark Corporation,Planogram Right,http://media.itemmaster.com:80////0/0/0/155/3db9b8d8-5432-48e1-ac80-14b93f1adc10.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
054000150296,13,1,73394,00054000150296,A9C1,image/tga,09/28/2012,Kimberly-Clark Corporation,Planogram Bottom,http://media.itemmaster.com:80////0/0/0/155/3f5cc8c2-7fa8-4ccc-8376-f06db3fc9d90.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
054000150296,13,9,73394,00054000150296,A1R1,image/tiff,09/28/2012,Kimberly-Clark Corporation,Advertising Front Side Right Angle,http://media.itemmaster.com:80////0/0/0/155/76d5d557-359c-4b99-8f0f-3dc08c3fc21f.tif,image/jpeg,09/28/2012,Kimberly-Clark Corporation,E-Commerce Advertising Front Side Right Angle (50x50) image/jpeg,http://media.itemmaster.com:80///0/0/0/155/76d5d557-359c-4b99-8f0f-3dc08c3fc21f.jpg?originalFormat=tif&size=50x50,image/png,09/28/2012,Kimberly-Clark Corporation,E-Commerce Advertising Front Side Right Angle (50x50) image/png,http://media.itemmaster.com:80///0/0/0/155/76d5d557-359c-4b99-8f0f-3dc08c3fc21f.png?originalFormat=tif&size=50x50,image/jpeg,09/28/2012,Kimberly-Clark Corporation,E-Commerce Advertising Front Side Right Angle (150x150) image/jpeg,http://media.itemmaster.com:80///0/0/0/155/76d5d557-359c-4b99-8f0f-3dc08c3fc21f.jpg?originalFormat=tif&size=150x150,image/png,09/28/2012,Kimberly-Clark Corporation,E-Commerce Advertising Front Side Right Angle (150x150) image/png,http://media.itemmaster.com:80///0/0/0/155/76d5d557-359c-4b99-8f0f-3dc08c3fc21f.png?originalFormat=tif&size=150x150,image/jpeg,09/28/2012,Kimberly-Clark Corporation,E-Commerce Advertising Front Side Right Angle (200x200) image/jpeg,http://media.itemmaster.com:80///0/0/0/155/76d5d557-359c-4b99-8f0f-3dc08c3fc21f.jpg?originalFormat=tif&size=200x200,image/png,09/28/2012,Kimberly-Clark Corporation,E-Commerce Advertising Front Side Right Angle (200x200) image/png,http://media.itemmaster.com:80///0/0/0/155/76d5d557-359c-4b99-8f0f-3dc08c3fc21f.png?originalFormat=tif&size=200x200,image/jpeg,09/28/2012,Kimberly-Clark Corporation,E-Commerce Advertising Front Side Right Angle (600x600) image/jpeg,http://media.itemmaster.com:80///0/0/0/155/76d5d557-359c-4b99-8f0f-3dc08c3fc21f.jpg?originalFormat=tif&size=600x600,image/png,09/28/2012,Kimberly-Clark Corporation,E-Commerce Advertising Front Side Right Angle (600x600) image/png,http://media.itemmaster.com:80///0/0/0/155/76d5d557-359c-4b99-8f0f-3dc08c3fc21f.png?originalFormat=tif&size=600x600
054000150296,13,9,73394,00054000150296,A1L1,image/tiff,09/28/2012,Kimberly-Clark Corporation,Advertising Front Side Left Angle,http://media.itemmaster.com:80////0/0/0/155/f2ac8b23-e1e0-44ee-b33c-f3581c6e55aa.tif,image/jpeg,09/28/2012,Kimberly-Clark Corporation,E-Commerce Advertising Front Side Left Angle (50x50) image/jpeg,http://media.itemmaster.com:80///0/0/0/155/f2ac8b23-e1e0-44ee-b33c-f3581c6e55aa.jpg?originalFormat=tif&size=50x50,image/png,09/28/2012,Kimberly-Clark Corporation,E-Commerce Advertising Front Side Left Angle (50x50) image/png,http://media.itemmaster.com:80///0/0/0/155/f2ac8b23-e1e0-44ee-b33c-f3581c6e55aa.png?originalFormat=tif&size=50x50,image/jpeg,09/28/2012,Kimberly-Clark Corporation,E-Commerce Advertising Front Side Left Angle (150x150) image/jpeg,http://media.itemmaster.com:80///0/0/0/155/f2ac8b23-e1e0-44ee-b33c-f3581c6e55aa.jpg?originalFormat=tif&size=150x150,image/png,09/28/2012,Kimberly-Clark Corporation,E-Commerce Advertising Front Side Left Angle (150x150) image/png,http://media.itemmaster.com:80///0/0/0/155/f2ac8b23-e1e0-44ee-b33c-f3581c6e55aa.png?originalFormat=tif&size=150x150,image/jpeg,09/28/2012,Kimberly-Clark Corporation,E-Commerce Advertising Front Side Left Angle (200x200) image/jpeg,http://media.itemmaster.com:80///0/0/0/155/f2ac8b23-e1e0-44ee-b33c-f3581c6e55aa.jpg?originalFormat=tif&size=200x200,image/png,09/28/2012,Kimberly-Clark Corporation,E-Commerce Advertising Front Side Left Angle (200x200) image/png,http://media.itemmaster.com:80///0/0/0/155/f2ac8b23-e1e0-44ee-b33c-f3581c6e55aa.png?originalFormat=tif&size=200x200,image/jpeg,09/28/2012,Kimberly-Clark Corporation,E-Commerce Advertising Front Side Left Angle (600x600) image/jpeg,http://media.itemmaster.com:80///0/0/0/155/f2ac8b23-e1e0-44ee-b33c-f3581c6e55aa.jpg?originalFormat=tif&size=600x600,image/png,09/28/2012,Kimberly-Clark Corporation,E-Commerce Advertising Front Side Left Angle (600x600) image/png,http://media.itemmaster.com:80///0/0/0/155/f2ac8b23-e1e0-44ee-b33c-f3581c6e55aa.png?originalFormat=tif&size=600x600
043000009536,14,1,52861,00043000009536,A1C1,image/tga,03/26/2012,ITEMMASTER,Planogram Front,http://media.itemmaster.com:80////0/0/0/490/f1342340-461d-4521-b340-38d387666981.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
043000009536,14,1,52861,00043000009536,A2C1,image/tga,03/26/2012,ITEMMASTER,Planogram Left,http://media.itemmaster.com:80////0/0/0/490/a563a010-ceb2-429f-9955-f86b93081ca5.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
043000009536,14,1,52861,00043000009536,A3C1,image/tga,03/26/2012,ITEMMASTER,Planogram Top,http://media.itemmaster.com:80////0/0/0/490/db139a80-57ba-40c5-942b-0ba39b39f4c1.tga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
027700548748,15,1,89250,00027700548748,A1C1,image/png,03/05/2013,ITEMMASTER,Planogram Front,http://media.itemmaster.com:80////0/0/0/720/7615090a-cf25-4b51-a256-6ff539230d9c.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
